ticket_id,created_date,issue_category,priority,first_response_minutes,resolution_time_hours,agent_experience_years,reopened,channel,customer_satisfaction
1217,2024-12-28,Account,High,64,48,7.8,No,Email,Low
1218,2024-03-20,Other,Medium,168,1,1.0,Yes,Phone,Medium
1219,2024-07-06,Other,Low,142,26,0.6,No,Phone,Low
1220,2024-05-27,Other,Medium,209,13,5.8,Yes,Email,Low
1221,2024-08-03,Technical,Low,88,9,1.8,No,Phone,Low
1222,2024-05-17,Billing,Medium,169,40,6.2,No,Chat,Medium
1223,2024-04-01,Billing,High,151,19,5.5,Yes,Chat,Low
1224,2024-06-18,Technical,Medium,102,53,8.3,Yes,Email,Low
1225,2024-01-31,Technical,High,126,1,2.6,No,Phone,Medium
1226,2024-08-19,Technical,High,24,47,3.9,No,Email,Medium
1227,2024-12-05,Billing,Medium,48,18,6.0,Yes,Chat,Low
1228,2024-04-13,Other,Urgent,83,66,7.4,No,Phone,Low
1229,2024-10-19,Other,Medium,161,11,6.9,Yes,Phone,Low
1230,2024-06-28,Other,High,136,55,8.0,Yes,Chat,Low
1231,2024-06-06,Account,High,112,39,4.6,No,Chat,Low
1232,2024-06-22,Other,Urgent,125,37,9.7,No,Email,Low
1233,2024-09-08,Technical,Medium,8,72,7.8,No,Chat,High
1234,2024-06-23,Account,Medium,77,52,6.1,No,Chat,Medium
1235,2024-12-08,Other,Low,98,27,3.6,No,Email,Low
1236,2024-01-05,Billing,Low,124,63,8.0,No,Chat,Medium
1237,2024-07-28,Billing,Low,7,9,3.7,No,Chat,Medium
1238,2024-12-05,Technical,Urgent,131,47,4.6,No,Chat,Low
1239,2024-03-05,Delivery,High,136,67,8.3,Yes,Chat,Low
1240,2024-12-14,Other,Medium,239,11,6.6,No,Phone,Medium
1241,2024-01-06,Delivery,Urgent,184,46,6.0,Yes,Phone,Low
1242,2024-01-18,Technical,Low,218,2,3.5,Yes,Chat,Medium
1243,2024-10-31,Account,Low,60,26,3.6,Yes,Chat,Low
1244,2024-01-16,Account,Medium,69,57,2.6,Yes,Email,Low
1245,2024-09-14,Account,Medium,188,50,7.6,No,Chat,Medium
1246,2024-05-19,Delivery,Low,86,19,2.3,Yes,Chat,Low
1247,2024-09-24,Billing,High,49,31,4.3,No,Email,Low
1248,2024-05-27,Technical,Urgent,134,22,4.0,No,Email,Low
1249,2024-06-10,Other,Medium,230,65,5.8,Yes,Chat,Low
1250,2024-05-03,Account,Medium,132,12,1.5,Yes,Phone,Low
1251,2024-11-12,Other,Medium,202,37,4.6,Yes,Phone,Low
1252,2024-01-01,Other,Low,50,67,2.2,Yes,Chat,Low
1253,2024-05-04,Technical,Medium,89,18,0.9,No,Chat,Low
1254,2024-03-07,Technical,High,206,25,4.3,Yes,Phone,Low
1255,2024-11-27,Billing,Urgent,62,52,4.7,No,Phone,Low
1256,2024-01-27,Other,Low,155,51,1.1,No,Phone,Low
1257,2024-08-30,Account,Urgent,215,32,4.9,No,Email,Low
1258,2024-12-02,Technical,Urgent,119,35,9.4,No,Email,Low
1259,2024-09-20,Delivery,Low,35,72,5.0,No,Phone,Medium
1260,2024-08-13,Technical,Medium,87,71,6.7,Yes,Email,Low
1261,2024-04-26,Technical,Medium,72,50,6.1,No,Phone,Medium
1262,2024-06-18,Technical,Low,201,66,1.3,No,Email,Low
1263,2024-10-10,Other,Low,42,4,9.9,Yes,Chat,Medium
1264,2024-03-18,Technical,High,146,57,4.6,Yes,Chat,Low
1265,2024-08-02,Billing,Medium,189,42,1.4,Yes,Email,Low
1266,2024-09-07,Billing,Medium,156,47,3.8,Yes,Email,Low
1267,2024-10-08,Account,High,150,39,3.0,No,Chat,Low
1268,2024-11-07,Other,Urgent,201,51,0.9,Yes,Chat,Low
1269,2024-05-19,Technical,Low,214,17,3.2,No,Email,Low
1270,2024-04-06,Billing,High,55,5,2.1,Yes,Email,Low
1271,2024-07-19,Other,High,112,12,2.9,Yes,Phone,Low
1272,2024-09-21,Technical,Medium,201,10,4.3,No,Chat,Low
1273,2024-01-13,Technical,High,25,14,4.6,No,Email,Medium
1274,2024-08-07,Billing,Low,134,33,0.7,Yes,Chat,Low
1275,2024-12-13,Other,Urgent,80,36,4.8,No,Phone,Low
1276,2024-07-19,Technical,Urgent,123,61,0.8,Yes,Email,Low
1277,2024-03-02,Account,Low,174,57,6.4,Yes,Chat,Low
1278,2024-08-03,Technical,Medium,93,13,2.5,Yes,Chat,Low
1279,2024-12-07,Account,Low,197,63,5.8,No,Chat,Medium
1280,2024-02-25,Other,High,80,61,2.4,No,Phone,Low
1281,2024-11-02,Other,Low,185,46,0.7,Yes,Phone,Low
1282,2024-03-27,Delivery,Low,35,15,2.8,Yes,Phone,Low
1283,2024-09-21,Other,Urgent,35,4,4.6,No,Email,Medium
1284,2024-07-02,Account,High,234,39,1.9,No,Chat,Low
1285,2024-11-12,Technical,Medium,201,15,4.2,Yes,Phone,Low
1286,2024-05-05,Account,Low,35,39,4.4,No,Email,Low
1287,2024-08-04,Billing,Urgent,93,35,7.2,No,Email,Low
1288,2024-07-10,Billing,Urgent,10,26,3.5,No,Chat,Medium
1289,2024-08-05,Technical,Low,171,38,6.9,No,Email,Medium
1290,2024-11-13,Billing,Low,171,44,0.8,No,Chat,Low
1291,2024-09-01,Other,Urgent,178,59,8.0,No,Email,Low
1292,2024-10-14,Account,Medium,73,51,3.2,Yes,Phone,Low
1293,2024-09-21,Billing,Medium,115,49,6.6,Yes,Chat,Low
1294,2024-11-17,Delivery,High,147,23,1.0,Yes,Email,Low
1295,2024-02-13,Delivery,Medium,26,9,1.4,Yes,Chat,Medium
1296,2024-05-21,Delivery,High,82,6,7.7,Yes,Email,Medium
1297,2024-05-23,Other,Urgent,112,45,8.0,Yes,Email,Low
1298,2024-11-16,Technical,Medium,36,71,1.2,Yes,Phone,Low
1299,2024-01-09,Other,High,47,3,6.4,Yes,Email,Medium
1300,2024-09-17,Delivery,Urgent,152,50,9.7,Yes,Email,Low
1301,2024-03-30,Technical,Urgent,223,60,8.8,No,Phone,Low
1302,2024-06-13,Delivery,Low,77,63,1.6,No,Phone,Low
1303,2024-06-03,Billing,Medium,218,45,3.0,Yes,Email,Low
1304,2024-11-17,Delivery,Urgent,83,10,6.3,No,Email,Low
1305,2024-03-03,Billing,High,18,57,5.7,No,Email,Medium
1306,2024-06-01,Account,High,28,56,7.1,No,Chat,Medium
1307,2024-08-27,Other,High,149,13,6.2,Yes,Phone,Low
1308,2024-12-09,Billing,Low,188,8,4.9,Yes,Chat,Low
1309,2024-10-02,Billing,High,28,4,9.5,No,Email,High
1310,2024-09-25,Billing,Medium,51,59,8.1,Yes,Phone,Low
1311,2024-10-05,Technical,High,152,17,4.2,Yes,Chat,Low
1312,2024-12-18,Account,Urgent,179,17,8.5,No,Phone,Low
1313,2024-05-29,Account,Low,131,12,1.8,No,Chat,Low
1314,2024-11-07,Account,Urgent,24,6,1.1,Yes,Chat,Medium
1315,2024-11-08,Delivery,Urgent,41,18,3.9,No,Phone,Low
1316,2024-07-29,Technical,Low,227,44,3.7,No,Chat,Low
1317,2024-07-14,Other,Medium,208,50,9.1,Yes,Phone,Low
1318,2024-08-02,Account,High,77,26,5.2,No,Email,Low
1319,2024-07-27,Billing,Low,233,15,0.9,Yes,Phone,Low
1320,2024-09-26,Technical,High,60,68,6.9,No,Email,Low
1321,2024-02-21,Account,Low,132,27,4.2,No,Phone,Low
1322,2024-10-15,Account,Low,193,58,5.1,Yes,Chat,Low
1323,2024-02-05,Billing,High,119,19,8.2,No,Chat,Low
1324,2024-09-03,Technical,High,48,9,9.8,No,Chat,Low
1325,2024-06-11,Billing,Medium,158,10,5.7,No,Email,Medium
1326,2024-09-18,Technical,Urgent,72,62,5.4,No,Phone,Low
1327,2024-01-07,Delivery,High,117,68,1.6,Yes,Phone,Low
1328,2024-07-04,Billing,Low,186,7,1.0,Yes,Chat,Low
1329,2024-09-03,Account,Urgent,94,40,4.2,Yes,Phone,Low
1330,2024-01-06,Account,Medium,166,51,9.9,Yes,Chat,Low
1331,2024-06-24,Account,Low,146,53,7.4,No,Phone,Medium
1332,2024-12-15,Billing,High,206,51,3.9,No,Chat,Low
1333,2024-09-04,Technical,High,47,4,4.4,No,Email,Medium
1334,2024-10-29,Other,High,78,12,5.6,Yes,Phone,Low
1335,2024-04-23,Delivery,Low,221,31,6.8,Yes,Email,Low
1336,2024-11-17,Other,High,37,2,4.6,No,Email,Medium
1337,2024-02-01,Billing,Medium,148,22,6.1,Yes,Chat,Low
1338,2024-04-10,Delivery,Medium,19,32,9.0,No,Phone,High
1339,2024-03-30,Billing,Low,136,14,6.9,No,Email,Medium
1340,2024-06-04,Delivery,Medium,82,52,4.6,No,Chat,Low
1341,2024-11-12,Technical,High,133,30,2.9,Yes,Email,Low
1342,2024-10-10,Technical,Urgent,126,3,1.0,No,Chat,Medium
1343,2024-12-19,Other,High,80,34,3.5,Yes,Email,Low
1344,2024-03-15,Other,Low,163,58,5.1,No,Email,Medium
1345,2024-12-03,Billing,Low,180,32,1.8,Yes,Chat,Low
1346,2024-04-11,Other,High,153,7,0.9,Yes,Email,Low
1347,2024-06-14,Billing,Low,62,18,1.8,No,Phone,Low
1348,2024-01-12,Technical,Urgent,168,47,3.4,Yes,Phone,Low
1349,2024-05-05,Billing,Low,164,31,3.8,No,Phone,Low
1350,2024-11-20,Delivery,Medium,231,51,8.4,No,Email,Medium
1351,2024-01-14,Technical,High,107,61,2.1,No,Phone,Low
1352,2024-03-30,Billing,Low,64,58,1.0,Yes,Phone,Low
1353,2024-09-09,Account,Low,51,54,7.0,Yes,Phone,Low
1354,2024-03-03,Other,High,59,62,6.7,Yes,Phone,Low
1355,2024-10-16,Account,Low,75,65,9.9,No,Phone,Medium
1356,2024-03-23,Delivery,Low,85,20,1.1,Yes,Phone,Low
1357,2024-05-08,Account,Urgent,119,63,8.4,No,Chat,Low
1358,2024-01-31,Billing,Medium,166,26,9.1,Yes,Phone,Low
1359,2024-08-10,Delivery,Medium,196,11,8.2,No,Phone,Medium
1360,2024-07-06,Account,Low,233,51,10.0,Yes,Phone,Low
1361,2024-11-30,Technical,Medium,237,49,0.9,No,Email,Low
1362,2024-10-18,Account,High,14,59,2.1,No,Chat,Medium
1363,2024-10-22,Technical,High,111,29,4.7,Yes,Phone,Low
1364,2024-04-13,Account,Low,61,60,6.1,Yes,Phone,Low
1365,2024-01-08,Other,Urgent,204,50,8.4,No,Chat,Low
1366,2024-04-07,Technical,High,195,4,6.6,No,Chat,Medium
1367,2024-05-03,Account,Low,83,6,2.4,No,Email,Medium
1368,2024-04-18,Other,Urgent,186,60,2.2,No,Chat,Low
1369,2024-08-23,Technical,High,166,18,4.2,No,Phone,Low
1370,2024-08-27,Other,Medium,224,57,5.4,No,Chat,Medium
1371,2024-11-04,Billing,Medium,6,57,2.1,Yes,Email,Medium
1372,2024-06-29,Account,Low,125,72,7.9,Yes,Chat,Low
1373,2024-05-30,Technical,Low,101,41,3.2,Yes,Phone,Low
1374,2024-11-01,Account,Urgent,75,40,3.9,Yes,Phone,Low
1375,2024-01-16,Technical,Medium,203,62,6.8,No,Phone,Medium
1376,2024-07-17,Technical,Medium,111,57,4.5,Yes,Phone,Low
1377,2024-12-31,Other,Medium,54,69,2.0,Yes,Email,Low
1378,2024-09-20,Account,Medium,165,54,5.1,No,Phone,Medium
1379,2024-06-13,Billing,High,65,20,8.6,No,Phone,Low
1380,2024-07-07,Billing,Medium,7,19,3.3,Yes,Email,Medium
1381,2024-11-24,Other,High,134,9,2.0,Yes,Chat,Low
1382,2024-12-21,Other,High,177,59,5.2,No,Email,Low
1383,2024-12-19,Billing,Medium,45,25,9.6,Yes,Phone,Low
1384,2024-04-17,Billing,High,144,49,9.1,Yes,Phone,Low
1385,2024-06-13,Billing,Medium,104,1,1.3,No,Email,Medium
1386,2024-06-14,Delivery,Medium,240,2,2.6,Yes,Email,Medium
1387,2024-09-17,Delivery,Medium,197,66,9.1,No,Email,Medium
1388,2024-06-07,Technical,High,68,29,7.8,Yes,Phone,Low
1389,2024-01-24,Billing,High,186,14,3.1,Yes,Chat,Low
1390,2024-07-29,Account,Low,7,71,5.5,No,Chat,High
1391,2024-04-11,Other,Low,169,29,9.1,No,Chat,Medium
1392,2024-09-13,Other,Medium,140,6,2.9,No,Chat,Medium
1393,2024-11-15,Delivery,High,132,2,9.7,Yes,Email,Medium
1394,2024-02-17,Account,Medium,68,45,7.3,No,Email,Medium
1395,2024-03-16,Other,Medium,201,32,3.3,Yes,Phone,Low
1396,2024-07-28,Delivery,High,9,25,5.4,No,Phone,Medium
1397,2024-02-11,Billing,Medium,101,37,7.3,No,Phone,Medium
1398,2024-12-11,Delivery,Medium,128,12,9.6,No,Phone,Medium
1399,2024-08-07,Technical,Medium,233,37,3.6,No,Email,Low
1400,2024-06-14,Delivery,Medium,116,44,5.2,Yes,Email,Low
1401,2024-11-08,Technical,Urgent,12,19,4.8,No,Chat,Medium
1402,2024-11-05,Account,High,209,7,4.1,No,Email,Low
1403,2024-12-28,Technical,Urgent,196,8,7.8,No,Chat,Low
1404,2024-04-23,Account,Urgent,47,52,4.9,No,Phone,Low
1405,2024-05-06,Billing,Low,231,50,4.8,No,Chat,Low
1406,2024-08-16,Other,Low,233,7,9.3,No,Email,Medium
1407,2024-03-29,Billing,Urgent,203,7,3.5,No,Email,Low
1408,2024-07-19,Account,Low,127,69,3.1,Yes,Email,Low
1409,2024-07-23,Other,High,239,17,9.6,No,Email,Low
1410,2024-04-08,Technical,High,159,4,9.1,No,Chat,Medium
1411,2024-07-08,Technical,High,5,58,7.2,No,Phone,Medium
1412,2024-07-30,Billing,High,153,51,8.0,Yes,Email,Low
1413,2024-06-12,Delivery,High,147,43,8.5,No,Phone,Low
1414,2024-08-27,Delivery,Urgent,128,24,9.1,Yes,Email,Low
1415,2024-07-27,Account,Medium,137,3,6.6,Yes,Phone,Medium
1416,2024-01-26,Technical,Urgent,68,56,7.8,No,Phone,Low
1417,2024-09-13,Account,Medium,206,10,2.9,Yes,Email,Low
1418,2024-06-26,Other,High,151,32,2.2,Yes,Phone,Low
1419,2024-04-16,Billing,Urgent,140,10,6.1,Yes,Email,Low
1420,2024-06-20,Account,Medium,93,32,7.1,No,Chat,Medium
1421,2024-07-05,Other,Low,49,39,6.3,No,Phone,Medium
1422,2024-06-12,Billing,Urgent,132,12,6.5,Yes,Email,Low
1423,2024-09-19,Account,Low,186,56,7.0,Yes,Phone,Low
1424,2024-08-13,Other,High,167,1,3.8,Yes,Chat,Low
1425,2024-04-15,Technical,Medium,79,70,6.1,Yes,Email,Low
1426,2024-01-20,Account,Urgent,229,42,6.6,No,Phone,Low
1427,2024-12-27,Account,Urgent,213,51,9.3,Yes,Chat,Low
1428,2024-03-11,Other,Low,80,50,7.4,Yes,Phone,Low
1429,2024-01-18,Delivery,Low,104,12,4.8,No,Chat,Low
1430,2024-11-23,Account,Low,121,29,7.9,Yes,Chat,Low
1431,2024-08-26,Delivery,Low,167,69,9.2,Yes,Chat,Low
1432,2024-08-06,Other,Low,218,13,5.6,Yes,Chat,Low
1433,2024-09-01,Account,Urgent,144,50,3.0,No,Phone,Low
1434,2024-11-20,Technical,High,98,34,3.9,Yes,Phone,Low
1435,2024-04-02,Other,Urgent,213,3,6.1,No,Phone,Medium
1436,2024-09-03,Technical,Urgent,154,53,7.9,No,Phone,Low
1437,2024-07-19,Other,High,115,10,1.5,Yes,Phone,Low
1438,2024-06-07,Delivery,High,65,18,1.0,No,Email,Low
1439,2024-04-07,Technical,High,16,21,1.5,No,Phone,Medium
1440,2024-09-02,Billing,Urgent,19,25,9.5,Yes,Email,Medium
1441,2024-02-10,Delivery,High,90,26,6.6,Yes,Chat,Low
1442,2024-11-14,Account,Low,17,68,6.9,No,Email,High
1443,2024-06-23,Billing,Urgent,122,3,5.4,Yes,Phone,Medium
1444,2024-08-08,Other,High,43,66,4.3,Yes,Chat,Low
1445,2024-11-22,Billing,High,109,37,3.1,Yes,Phone,Low
1446,2024-02-21,Delivery,Low,120,13,9.5,Yes,Phone,Low
1447,2024-08-14,Delivery,Medium,172,13,6.6,Yes,Email,Low
1448,2024-10-25,Technical,Low,187,13,0.8,No,Phone,Low
1449,2024-10-12,Technical,High,166,24,8.2,Yes,Email,Low
1450,2024-09-19,Delivery,Medium,8,61,5.0,Yes,Email,Medium
1451,2024-08-13,Delivery,High,116,48,9.2,Yes,Chat,Low
1452,2024-12-05,Technical,Urgent,212,32,3.7,Yes,Email,Low
1453,2024-03-31,Billing,Low,167,63,6.1,No,Email,Medium
1454,2024-04-09,Other,Low,106,65,8.0,No,Email,Medium
1455,2024-04-16,Other,Low,149,8,2.8,Yes,Phone,Low
1456,2024-11-09,Technical,High,200,14,6.0,No,Chat,Low
1457,2024-02-25,Billing,High,161,67,8.6,Yes,Email,Low
1458,2024-09-01,Technical,Medium,181,37,5.3,No,Phone,Medium
1459,2024-04-28,Technical,High,188,23,1.4,No,Chat,Low
1460,2024-06-26,Account,High,145,9,5.4,Yes,Chat,Low
1461,2024-12-30,Other,Urgent,188,26,3.9,Yes,Phone,Low
1462,2024-12-14,Delivery,High,185,44,7.2,Yes,Chat,Low
1463,2024-08-28,Other,Medium,22,45,2.7,Yes,Chat,Medium
1464,2024-08-06,Technical,Urgent,85,28,3.2,Yes,Chat,Low
1465,2024-01-12,Technical,Medium,112,19,2.0,Yes,Email,Low
1466,2024-10-22,Delivery,Medium,227,20,1.8,No,Chat,Low
1467,2024-05-15,Billing,High,86,16,8.4,Yes,Chat,Low
1468,2024-11-22,Delivery,Low,124,12,5.6,No,Phone,Medium
1469,2024-03-06,Delivery,Urgent,139,58,9.3,Yes,Phone,Low
1470,2024-02-15,Billing,High,119,70,2.3,No,Chat,Low
1471,2024-07-19,Technical,High,8,53,3.7,Yes,Chat,Low
1472,2024-01-05,Delivery,Low,190,34,3.5,No,Phone,Low
1473,2024-01-02,Other,High,7,6,3.1,No,Chat,High
1474,2024-06-15,Account,Low,127,37,3.5,No,Phone,Low
1475,2024-08-23,Technical,Urgent,182,38,3.1,No,Chat,Low
1476,2024-04-16,Billing,Urgent,177,2,4.4,Yes,Email,Low
1477,2024-04-17,Other,Low,125,64,8.0,Yes,Phone,Low
1478,2024-01-11,Technical,Low,159,32,5.0,No,Phone,Medium
1479,2024-04-18,Account,Urgent,54,26,3.0,No,Phone,Low
1480,2024-02-18,Delivery,Medium,11,64,9.8,No,Email,High
1481,2024-03-05,Billing,Urgent,238,8,4.6,Yes,Email,Low
1482,2024-11-22,Technical,High,91,17,0.8,No,Email,Low
1483,2024-09-09,Account,High,68,55,7.2,No,Chat,Low
1484,2024-05-14,Delivery,Medium,193,55,5.8,Yes,Phone,Low
1485,2024-08-14,Technical,Low,35,34,1.1,No,Chat,Low
1486,2024-03-16,Technical,Urgent,99,63,6.1,Yes,Email,Low
1487,2024-07-19,Delivery,Low,72,54,8.5,Yes,Email,Low
1488,2024-09-18,Other,Medium,122,43,5.4,No,Chat,Medium
1489,2024-10-10,Technical,Low,70,43,6.8,No,Phone,Medium
1490,2024-12-13,Account,Urgent,176,61,7.6,No,Chat,Low
1491,2024-11-09,Billing,Low,164,60,0.7,Yes,Chat,Low
1492,2024-09-09,Account,Urgent,188,37,3.1,Yes,Chat,Low
1493,2024-02-16,Other,High,20,67,2.9,No,Chat,Medium
1494,2024-10-19,Technical,Low,8,2,2.8,No,Chat,High
1495,2024-08-24,Billing,Medium,236,68,2.8,Yes,Chat,Low
1496,2024-01-23,Billing,Urgent,20,13,9.7,No,Phone,Medium
1497,2024-11-25,Account,Medium,194,70,2.8,No,Email,Low
1498,2024-12-17,Other,Low,46,58,4.9,Yes,Email,Low
1499,2024-02-09,Billing,Medium,21,27,7.5,No,Chat,High
1500,2024-04-01,Billing,Urgent,76,70,9.0,Yes,Phone,Low
1501,2024-02-29,Account,High,123,32,9.3,Yes,Chat,Low
1502,2024-08-12,Technical,Medium,27,64,2.5,Yes,Chat,Medium
1503,2024-06-14,Billing,Medium,22,42,8.1,Yes,Phone,Medium
1504,2024-05-18,Delivery,High,81,66,5.4,Yes,Chat,Low
1505,2024-09-05,Other,High,189,13,6.1,Yes,Phone,Low
1506,2024-05-07,Billing,Urgent,26,25,3.1,No,Email,Medium
1507,2024-07-24,Billing,Urgent,73,30,3.4,Yes,Email,Low
1508,2024-01-09,Other,Urgent,180,10,5.2,Yes,Chat,Low
1509,2024-09-19,Billing,Urgent,49,23,4.5,No,Phone,Low
1510,2024-11-30,Billing,Urgent,57,44,4.9,No,Chat,Low
1511,2024-01-24,Billing,High,25,2,7.7,No,Email,High
1512,2024-07-29,Delivery,Medium,93,19,7.4,No,Chat,Medium
1513,2024-10-27,Billing,Medium,54,5,2.8,Yes,Chat,Medium
1514,2024-01-19,Delivery,Medium,50,15,5.1,Yes,Chat,Low
1515,2024-01-23,Technical,High,53,71,7.7,Yes,Email,Low
1516,2024-05-19,Account,Medium,115,19,9.9,No,Email,Medium
1517,2024-09-21,Account,Low,92,9,2.2,No,Email,Low
1518,2024-11-05,Billing,Medium,92,11,8.3,No,Email,Medium
1519,2024-07-28,Delivery,High,181,25,6.9,Yes,Chat,Low
1520,2024-06-30,Account,High,71,9,1.9,Yes,Phone,Low
1521,2024-12-20,Technical,High,35,47,7.9,No,Chat,Low
1522,2024-01-16,Account,Low,144,57,3.7,Yes,Email,Low
1523,2024-12-12,Billing,Medium,104,29,2.7,Yes,Chat,Low
1524,2024-05-15,Account,High,173,50,8.7,No,Chat,Low
1525,2024-11-23,Delivery,High,208,33,3.0,No,Email,Low
1526,2024-04-07,Billing,Low,119,12,1.0,Yes,Phone,Low
1527,2024-05-27,Billing,Medium,143,13,6.2,No,Email,Medium
1528,2024-01-19,Technical,Low,50,40,2.7,Yes,Email,Low
1529,2024-07-17,Account,Urgent,66,52,4.3,No,Phone,Low
1530,2024-10-20,Other,Medium,229,72,1.8,No,Email,Low
1531,2024-07-15,Account,Low,229,20,1.4,No,Chat,Low
1532,2024-05-18,Other,Urgent,98,31,6.9,Yes,Email,Low
1533,2024-03-17,Delivery,High,149,23,5.7,No,Chat,Low
1534,2024-02-18,Other,Low,16,10,7.9,Yes,Chat,Medium
1535,2024-11-17,Other,Low,118,42,3.2,No,Phone,Low
1536,2024-10-04,Account,Urgent,124,21,5.6,No,Phone,Low
1537,2024-02-26,Billing,Urgent,218,16,4.9,No,Phone,Low
1538,2024-02-17,Other,Medium,115,28,2.0,Yes,Email,Low
1539,2024-02-03,Billing,Low,122,24,4.1,No,Chat,Low
1540,2024-11-12,Billing,High,64,14,4.9,No,Phone,Low
1541,2024-07-19,Account,Medium,173,55,1.7,Yes,Email,Low
1542,2024-03-18,Account,High,30,29,2.1,No,Chat,Medium
1543,2024-08-22,Account,Medium,186,37,5.4,Yes,Email,Low
1544,2024-07-18,Other,Low,45,21,6.6,No,Phone,Medium
1545,2024-09-14,Delivery,Urgent,135,57,9.4,No,Phone,Low
1546,2024-12-20,Delivery,High,186,61,4.7,Yes,Email,Low
1547,2024-04-21,Delivery,High,93,2,6.9,No,Phone,Medium
1548,2024-08-15,Other,Medium,93,64,5.4,No,Phone,Medium
1549,2024-07-15,Other,Low,71,14,0.9,No,Email,Low
1550,2024-12-20,Technical,Low,210,43,5.0,No,Phone,Medium
1551,2024-04-06,Delivery,Medium,142,40,4.3,Yes,Phone,Low
1552,2024-09-17,Billing,Urgent,157,12,1.4,Yes,Email,Low
1553,2024-11-10,Billing,High,33,2,4.0,Yes,Phone,Low
1554,2024-09-13,Account,High,87,52,5.5,Yes,Email,Low
1555,2024-01-21,Delivery,High,235,38,1.1,No,Phone,Low
1556,2024-11-13,Delivery,Low,13,63,3.5,No,Email,Medium
1557,2024-01-01,Technical,Urgent,75,24,7.1,No,Chat,Low
1558,2024-06-26,Delivery,Low,145,19,1.7,No,Email,Low
1559,2024-04-02,Technical,Medium,173,13,4.2,Yes,Email,Low
1560,2024-08-07,Delivery,Urgent,49,61,4.4,Yes,Chat,Low
1561,2024-01-06,Delivery,High,146,16,8.8,No,Chat,Low
1562,2024-02-12,Billing,Medium,152,13,3.5,Yes,Chat,Low
1563,2024-12-11,Billing,High,78,15,9.6,No,Phone,Low
1564,2024-11-28,Account,High,86,68,4.0,No,Email,Low
1565,2024-06-26,Technical,Low,207,68,8.1,Yes,Phone,Low
1566,2024-01-07,Technical,Low,9,33,3.2,No,Email,Medium
1567,2024-01-20,Account,Low,189,48,9.7,Yes,Chat,Low
1568,2024-10-13,Technical,Low,153,20,2.7,Yes,Email,Low
1569,2024-10-05,Billing,Urgent,150,63,9.4,Yes,Chat,Low
1570,2024-09-26,Account,Low,104,50,3.0,No,Chat,Low
1571,2024-06-01,Other,Low,183,48,8.4,Yes,Chat,Low
1572,2024-04-27,Delivery,Urgent,162,45,5.9,Yes,Chat,Low
1573,2024-04-02,Delivery,Medium,233,41,5.7,Yes,Chat,Low
1574,2024-12-03,Technical,Low,12,19,8.7,No,Chat,High
1575,2024-04-15,Technical,Urgent,66,33,5.8,Yes,Phone,Low
1576,2024-09-10,Delivery,Medium,198,16,9.5,No,Email,Medium
1577,2024-03-09,Account,High,43,27,6.8,Yes,Email,Low
1578,2024-08-03,Delivery,Urgent,135,28,2.1,No,Phone,Low
1579,2024-06-25,Technical,Medium,223,65,4.9,No,Email,Low
1580,2024-12-06,Account,Urgent,69,4,7.9,Yes,Phone,Medium
1581,2024-10-11,Technical,Urgent,202,20,3.2,Yes,Phone,Low
1582,2024-03-26,Technical,Urgent,182,64,9.1,Yes,Email,Low
1583,2024-10-29,Delivery,Medium,15,71,3.2,No,Chat,Medium
1584,2024-01-12,Delivery,Medium,136,29,4.6,No,Email,Low
1585,2024-10-18,Other,Low,150,41,3.6,No,Chat,Low
1586,2024-06-17,Other,Low,197,47,3.8,Yes,Phone,Low
1587,2024-03-16,Account,Urgent,158,66,8.4,Yes,Chat,Low
1588,2024-10-12,Delivery,High,50,41,4.4,No,Chat,Low
1589,2024-01-25,Account,High,30,16,8.7,No,Phone,Medium
1590,2024-06-02,Billing,Urgent,156,27,3.0,Yes,Email,Low
1591,2024-01-06,Technical,Medium,93,63,7.0,Yes,Chat,Low
1592,2024-12-22,Technical,Urgent,212,56,2.0,Yes,Email,Low
1593,2024-09-09,Other,Low,95,55,9.3,No,Chat,Medium
1594,2024-05-03,Other,Medium,105,33,6.5,No,Email,Medium
1595,2024-06-22,Technical,Medium,188,59,7.0,Yes,Email,Low
1596,2024-05-24,Billing,Low,211,67,8.0,Yes,Chat,Low
1597,2024-08-01,Other,High,41,58,8.0,No,Phone,Low
1598,2024-07-04,Billing,Low,77,2,8.1,No,Chat,High
1599,2024-11-07,Account,Low,222,34,4.0,Yes,Email,Low
1600,2024-10-16,Technical,High,6,12,3.8,No,Email,Medium
1601,2024-02-11,Account,Urgent,220,51,1.4,Yes,Email,Low
1602,2024-09-19,Other,Medium,232,70,3.3,Yes,Phone,Low
1603,2024-08-20,Billing,Medium,145,3,0.8,No,Email,Medium
1604,2024-12-22,Billing,Low,237,21,6.9,No,Chat,Medium
1605,2024-08-21,Technical,Urgent,240,70,4.3,No,Phone,Low
1606,2024-05-04,Technical,Low,94,23,3.1,Yes,Chat,Low
1607,2024-06-13,Billing,Urgent,228,71,8.9,No,Email,Low
1608,2024-09-13,Delivery,Low,234,19,2.9,No,Chat,Low
1609,2024-01-13,Other,High,101,39,3.7,No,Phone,Low
1610,2024-01-07,Account,High,77,6,4.1,No,Email,Medium
1611,2024-09-11,Billing,High,163,28,4.1,Yes,Email,Low
1612,2024-07-06,Other,Medium,110,63,7.2,Yes,Email,Low
1613,2024-11-14,Account,Medium,32,45,3.8,No,Phone,Low
